,name,text,label
0,2059.2000-08-28.farmer.ham.txt,Subject sept noms forwarded ami chokshi corp enron royal edmondson reliantenergy com ami chokshi enron com subject sept noms see attached file hpl sept xls best hpl sept xls,ham
0,1094.2000-05-19.farmer.ham.txt,Subject performance evaluation choices gary hanks pipeline operations morgan sharifi desk desk business greg steagall transportation invoicing julie meyers contract admin charlotte hawkins hplc ops please let know think list anyone else thanks,ham
0,4857.2001-09-04.farmer.ham.txt,Subject coral exxonkaty darren ena invoiced coral energy two deals tejas june see system first deal second deal know anything deals think would show exxonkaty find anything path manager exxonkaty tejas megan,ham
0,4523.2001-05-09.farmer.ham.txt,Subject chevron phillips chemical hplc sales buyback forward mail lee sent julie forwarded read please get back need get invoice supply net today thanks original message farmer daren sent tuesday may ray tess subject chevron phillips chemical hplc sales buyback tess changed sitara agree contract changed flash get around pricing errors original message ray tess sent monday may farmer daren meyers julie subject chevron phillips chemical hplc sales buyback importance high darren please advise price sales deal buyback swing deal contract shows price price shown price deal hsc flw high gdp hsc flw high gdp thanks tess ray tess ray enron com contract accountant gas settlements sales houston pipe line louisiana houston tel fax,ham
0,0690.2000-03-22.farmer.ham.txt,Subject new turn ons deals meter deal meter deal,ham
0,0801.2000-03-31.farmer.ham.txt,Subject march activity survey aware starting collect data march price model attached survey help collect data driving costs activities commercial teams data tab please select rcs fill driver quantity requested driver month february please fill attached activity driver survey march numbers end day wednesday april group currently generates standard report captures surveyed data please send report put recipient list beginning next month eliminate need fill survey every month would like collect information someone within team beginning next month please let know please take opportunity verify following driver indicates measure time effort team spent perform activities commercial team activity spent support commercial teams identified please let know otherwise activity using allocation example allocate split percentage allocated commercial team changed last month please let know changed new allocation reference surveys please note allocating infrastructure costs commercial teams listed survey please identify take business support costs feedback training etc allocate evenly among teams costs commercial team specific activities filled time january time survey directly allocated commercial team genco support trace costs genco please let know questions survey regards shari,ham
0,1332.2000-06-13.farmer.ham.txt,Subject june specials summer specials valued golfers kingwood cove convenience please visit following sites developed benefit future http subscribe members lists clubcorp com http www ttimeonline com index html play pay play price play price saturday sunday holidays offer valid purchase cart green fee per player must present mail invitation prior registration valid rates offers expires call book tee time pick partner price monday thru friday non holiday play play play offer includes cart green fee must present mail invitation prior registration valid rates tournaments offers expires call book tee time special two play price one monday thru friday non holiday golf invitation good players offer includes cart green fee must present mail invitation prior registration valid offers rates expires call book tee time golf lesson special lessons save,ham
0,4752.2001-07-16.farmer.ham.txt,Subject rfp dated june return receipt rfp dated june document received dick boerner lsg enserch today,ham
0,0540.2000-03-03.farmer.ham.txt,Subject meter daren deals extended new deals replace ones indicated thanks stella forwarded stella morris hou ect anita luong stella morris hou ect ect megan parker corp enron enron subject meter stella fred meter helping please extend deals meter hpl resources liquids division cactus swift let know questions thanks,ham
0,2080.2000-08-30.farmer.ham.txt,Subject discrepancies price gas redelivered mobil beaumont thought might easier reply email period volume price periods price gas redelivered duke mobil beaumont hsc monthly index,ham
0,4635.2001-05-30.farmer.ham.txt,Subject nom actual vols forwarded sabrae zajac hou ect enron capital trade resources corp eileen ponton davilal txu com cstonel txu com mjones txu com hpl scheduling enron com liz bellamy enron com szajac enron com subject nom actual vols agree nomination forwarded eileen ponton houston pefs pec charlie stone eileen ponton melissa jones com hpl scheduling enron com liz bellamy enron com szajac enron com subject nom actual vols agree nominated volume records reflect following nom schedule rate eff hrs hour beginning hrs rate eff hrs hour beginning hrs rate eff hrs hour beginning hrs total nominated please review source data let know agree thanks ccs eileen ponton david avila lsp enserch charlie stone energy txu melissa jones energy txu hpl scheduling enron com liz bellamy enron com szajac enron com subject nom actual vols nom mcf mmbtu,ham
0,2439.2000-10-03.farmer.ham.txt,Subject meter fyi flow well daren farmer aimee lannou hou ect ect robert cotten hou ect ect subject meter rolled deal day one october bob please check vance deal terminated roll october think vance nom anything aimee lannou daren farmer hou ect ect robert cotten hou ect ect subject meter daren meter flow oct mmbtu deal used sept could please extend deal new one created thanks,ham
0,5067.2001-11-13.farmer.ham.txt,Subject change control provisions many know provision employment contract provides payment million per year remaining term contract event change control enron merger dynegy similar transaction company would trigger provision closing assuming merger dynegy closed within months expect provision would entitle total payments slightly million many ceos change control provisions employment contracts mine place since given current circumstances facing company employees giving lot thought last days payment initially thought would use part funds foundation employees take remainder stock cash however talking number employees afternoon decided best course action would waive right payment therefore closing receive payments provision know action remedy uncertainty families face please know continue everything power serve best interests enron employees shareholders still proud built enron want continue working correct problems restore enron rightful place energy industry thank,ham
0,3439.2001-01-26.farmer.ham.txt,Subject defs purchase teco pipeline effective february duke energy field services defs begin operating teco pipeline name duke energy guadalupe pipeline inc attempting make transition seamless possible minimum changes meter number change paso field services waha header past shippers nominated whereas starting february lst nominate time use nomination form used past sure include upstream downstream contract numbers form attached file list description meters duke energy guadalupe pipeline operational contacts follows eileen ponton senior representative marketing operations responsible daily business office nbr pager fax donna spencer manager marketing operations back eileen office nbr fax gas control staffed hours day days week attached list contacts duke energy guadalupe pipeline please remember february lst noms faxed defs attn guadalupe pipeline help please hesitate call see attached file shipper meter list xls see attached file degp contact list doc shipper meter list xls degp contact list doc,ham
0,2753.2000-11-02.farmer.ham.txt,Subject enerfin tetco thanks darren appreciate know often enerfin numbers change chances would reverse entry made victor daren farmer victor lamadrid hou ect ect subject enerfin tetco sorry victor even pay attention date thinking october business definitely able somthing side involve east desk forwarded victor lamadrid hou ect jackie young victor lamadrid hou ect ect daren farmer hou ect ect clem cernosek hou ect ect sherlyn schumack hou ect ectcynthia franklin corp enron enron meredith mitchell hou ect ect beverly beaty hou ect ect pat clynes corp enron enron subject enerfin tetco assuming answer free gas hplc point enron north america corp victor lamadrid jackie young hou ect ect daren farmer hou ect ect clem cernosek hou ect ect sherlyn schumack hou ect ect cynthia franklin corp enron enron meredith mitchell hou ect ect beverly beaty hou ect ect subject enerfin tetco date really june hopefully finding think even process request east desk running unify june pathing june autonoms compatabile volumes involved small accuracy data enerfin question let volume hit new oba enerfin ppa welcome thoughts victor cynthia franklin enron victor lamadrid hou ect ect subject enerfin tetco victor far back please advise cindy forwarded cynthia franklin corp enron jackie young ect cynthia franklin corp enron enron meredith mitchell hou ect ect clem cernosek hou ect ect sherlyn schumack hou ect ect subject enerfin tetco cynthia meredith please scroll request daren regarding see assist request thanks jackie forwarded jackie young hou ect daren farmer jackie young hou ect ect subject enerfin tetco jackie please get east desk agree roll deal jackie young daren farmer hou ect ect clem cernosek hou ect ect sherlyn schumack hou ect ect subject enerfin tetco daren mentioned dates nomination enerfin meter revealed activity ena deal extended dec dec cover flow volume management create accounting arrangement two days thanks jackie,ham
0,2809.2000-11-09.farmer.ham.txt,Subject driscoll ranch gas pricing interconnect estimate thanks said daren farmer mary johnson hou ect ect subject driscoll ranch gas pricing interconnect estimate notice given monday mary johnson daren farmer hou ect ect subject driscoll ranch gas pricing interconnect estimate help darren mjj forwarded mary johnson hou ect john daugherty subject driscoll ranch gas pricing interconnect estimate mary thanks update regarding notice provision business days prior close business last business day month prior selected month mean need give notice december tuesday november monday november assuming holidays john daugherty original message sent wednesday november subject driscoll ranch gas pricing interconnect estimate,ham
0,1800.2000-07-31.farmer.ham.txt,Subject eastrans nominations changes effective compressor went hpl deliveries eastrans mmbtu delivered redeliveries hpl fcv differential mmbtu mmbtu mmbtu sale hpl july august lst gas flow mmbtu per day sold hpl,ham
0,2224.2000-09-12.farmer.ham.txt,Subject hpl nom sept see attached file hplo xls hplo xls,ham
0,2935.2000-11-27.farmer.ham.txt,Subject ces devon mary information ami first looked ces information mention processing agreement mean one daren know anything processing agreement devon gas gulf plains plant relates ces acquisition,ham
0,2723.2000-10-31.farmer.ham.txt,Subject hpl enron nom see attached file hplnl xls hplnl xls,ham
0,5159.2002-01-07.farmer.ham.txt,Subject tenaska attached memo forwarded request jeff hodge joanne rozycki senior administrative assistant enron north america corp smith street houston phone fax email joanne rozycki enron com,ham
0,1608.2000-07-11.farmer.ham.txt,Subject brandywine meter please roll beaumont methanol swing buyback ticket effective july sorry lee robert lloyd lee papayoti hou ect ect pat clynes corp enron enron daren farmer hou ect ect rita wynne hou ect ect howard camp hou ect ect robert cotten hou ect ect gary hanks hou ect ect subject brandywine meter swing ticket beaumont methanol meter expired june bob dorcheus indicated hpl take swing july expect another swing ticket negotiated july presently swing activity hitting baseload ticket day,ham
0,0141.2000-01-06.farmer.ham.txt,Subject request application report list follow earlier email forwarded regarding ces historical information note deadline believe friday need responses thursday please fill spreadsheet area forward back consolidate responses logistics perspective lets add everything need challenged review later thanks bob forwarded robert superty hou ect bryce baxter sheri thomas hou ect ect robert superty hou ect ect mark friedman hou ect ect mary solmonson hou ect ect bob klein hou ect ect georgeanne hodges hou ect ect lisa csikos hou ect ect rita wynne hou ect ect inja chun hou ect ect brent price hou ect ect tommy yanowski hou ect ect susan harrison hou ect ect lawrence daze hou ect ect pamela chambers corp enron enron jpeeple columbienergy com subject request application report list last month richard burchfield sent following list reports available ces systems working way secure electronic copy required reports making available online via electronic document management system ena liable pre business may need assist research issues arise order get ball rolling need get list together reports need please fill attached spreadsheet list reports need return friday want reports please send email letting know included samples fill questions please give call sure reports need based names please get ces employees hired ces transition employee get clarification need samples reports please let assistant pam chambers know coordinate getting sample report printed addition need list users logonid need access data please send well thanks bryce richard burchfield sheri thomas hou ect ect robert superty hou ect ect brent price hou ect ect mark friedman hou ect ect mary solmonson hou ect ect tommy yanowski hou ect ect bob klein hou ect ect bryce baxter hou ect ect georgeanne hodges hou ect ect subject request application report list attached report list ces richard forwarded richard burchfield hou ect cdeaton com richard burchfield hou ect ect peeples jeff licarione linda subject request application report list please see attached altra gms report listing please forward additional questions relating altra gms linda licarione jeff peeples thanks linda licarione clay deaton ces columbiagas columbiagas subject request application report list attached list reports altra gms please note may using reports need scale currently used need bit analysis many base reports denoted spreadsheet filename location column master mdb currently used ces let know questions forwarded linda licarione ces columbiagas clay deaton linda licarione ces columbiagas columbiagas subject request application report list provide complete list gms reports forwarded clay deaton ces columbiagas rburchf ect enron com please respond rburchf ect enron com clay deaton ces columbiagas columbiagas csulliv ect enron com bprice ect enron com subject request application report list clay several requests ena business groups agreement finalized report lists key applications altra gms risk works may others people become aware need information ena manage contracts transition period feel would easier process work ena knows kind information request transition thanks richard gms reportlisting header xls,ham
0,0922.2000-04-12.farmer.ham.txt,Subject february march meter daren fred concern something might able help thinking maybe volumes meter might belong hpl one meters longer thru king ranch thanks jackie forwarded jackie young hou ect fred boas jackie young hou ect ect howard camp hou ect ect robert lloyd hou ect ect subject february march meter jackie meter incorrectly scheduled hpl liquids contract march also last month robert removed volume liquids contract meter temporarily put strangers gas contract could fix months today let know corrected would appreciate thanks fred fred boas jackie young hou ect ect howard camp hou ect ect robert lloyd hou ect ect anita luong hou ect ect subject meters jackie new rivers allocation bear took anita luong january going forward please make sure meters scheduled hpl liquids contract contract currently balance total volume two meters could fix early tomorrow morning would appreciate thanks fred,ham
0,0128.2000-01-05.farmer.ham.txt,Subject real time deal updates path manager test group beginning week actively testing changes path manager receive real time deal updates sitara prepare would like limited group schedulers desk thru quick walkthru training new features sometime early next week take minutes comfortable features performance testing complete would like migrate unify production either next week week give adequate adjustment period prior next bid week migrated production either roll schedulers selected schedulers via security heather could please schedule time designated schedulers scotty early next week room projector would work best thanks,ham
0,3633.2001-02-22.farmer.ham.txt,Subject btu change please note formatted attachment excel spreadsheet try attachment let know problems also discussion duke txu fuel transportation agreement duke redelivery gas agreement enron duke according brian kerns duke basically took assignment existing transportation agreement enron paso case using nominated amount driver towards meeting monthly minimum purchase obligation imbalance enron duke duke system receipts would transparent txu worked enron duke imbalance nominated volumed actual volumes received teco tap would need worked enron txu fuel couple different ways work need review contract first please look side lets come agreement soon possible since end month quickly approaching thanks ccs see attached file duketecotap xls forwarded charlie stone texas utilities eileen ponton david avila lsp enserch charlie stone texas utilities melissa jones texas utilities subject btu change gas control notified btu factor using point used far volumes appear system please hesitate contact questions embedded image moved file picl pcx picl pcx duketecotap xls,ham
0,3402.2001-01-23.farmer.ham.txt,Subject enron hpl actuals january teco tap enron,ham
0,3820.2001-03-15.farmer.ham.txt,Subject deal daren trying make gas ena deals meter deals per anita need kept whole option buyback swing enough gas meter please let know another way achieve thu forwarded thu nguyen hou ect aimee lannou thu nguyen hou ect ect subject deal daren response forwarded aimee lannou hou ect daren farmer aimee lannou hou ect ect subject deal buyback hpl ena day scheduled mtr feb reviewing daily volumes pops see days flow need buyback ena shortages allocated hpl ticket aimee lannou daren farmer hou ect ect subject deal daren thu asked extend deal thru feb told authority equistar looks like term deal expiring jan wants added keep ena deal whole suggest forwarded aimee lannou hou ect aimee lannou hou ect ect subject deal aimee deal equistar enough gas meter keep ena deal whole need deal create buyback last month anita told get deal extended let know another way thu aimee lannou thu nguyen hou ect ect subject deal need extended deal may able get extended meter problems aimee lannou hou ect ect subject deal aimee sorry know wrong deal extend deal please let know thanks thu aimee lannou thu nguyen hou ect ect edward terry hou ect ect juliann kemp enron enronxgate subject deal access ticket canada ticket thu nguyen aimee lannou hou ect ect subject deal aimee please extend deal feb,ham
0,4916.2001-09-18.farmer.ham.txt,Subject natural gas ceo contacted david gardner president gardner energy houston regarding five year package gas spoke briefly get good feeling deal know firm unable pull anything internet suspect marketer spend time curious whether know firm thanks,ham
0,3808.2001-03-15.farmer.ham.txt,Subject hpl nom march see attached file hplno xls hplno xls,ham
0,1912.2000-08-10.farmer.ham.txt,Subject hpl nom august see attached file wtxo xls wtxo xls,ham
0,4966.2001-10-11.farmer.ham.txt,Subject bosses day hey kids pool resources get jefe something nice like last year mention names donna individuals within team want include rest reindeer games bosses day suggestions round golf gift certificate nominate suzanne collect money objections thanks,ham
0,4500.2001-05-07.farmer.ham.txt,Subject clickathome portal version clickathome portal available log www clickathome net work home access pep system portal choose reviewers fill evaluations comfort privacy home outlook web access ehronline available soon clickathome portal fully customizable choose content page well look feel note clickathome portal must launched internet explorer browser higher,ham
0,1835.2000-08-01.farmer.ham.txt,Subject resumes sent sent stack risk candidate resumes inter office monday steve dutch also received spoke directly candidates contacted please let know looks good positions help prioritize ones phone screen also stack town resumes would probably need relocation let know want see thanks toni,ham
0,1585.2000-07-07.farmer.ham.txt,Subject dallas meeting tufco afternoon told scheduled meeting would able attend reminder thanks forwarded stacey neuweiler hou ect esther buckley gary hanks hou ect ect earl tisdale hou ect ect daren farmer hou ect ect stacey neuweiler hou ect ect danny conner enron enron lauri allen hou ect ect edward gottlob hou ect ect elsa villarreal hou ect ect laura harder corp enron enron subject james mckay requested meeting review texas desk gas control morning report please mark calendars attend meeting wednesday july meeting held questions please feel free call thanks esther buckley,ham
0,0531.2000-03-02.farmer.ham.txt,Subject transport flash feb heidi yes let check rates transport usage tickets daren supportive decision thanks mary enron north america corp heidi withers mary smith hou ect ect subject transport flash feb rates system correctly unify invoice correctly daren group uses sitara deal transport usage tickets estimate desk transport month right entered corrected rates transport usage tickets group taken step since concerned settling month right rates transport usage tickets risk month would change process let daren set transport usage ticket enter rate would need change process group put process enter correct rate please let know want mary smith heidi withers hou ect ect lisa hesse hou ect ect subject transport flash feb heidi need ensure rates correct meters hplc ena texas rates right system enron north america corp heidi withers mary smith hou ect ect subject transport flash feb fyi economics group publishes report every month show much marketing desk spent transport get expense numbers either estimate cpr unify put rates one potential enhancement would addition managing rates transport capacity tickets set rates transport usage tickets going transport usage tickets february right part market meter study see rates tie back lauri matrix example lauri matrix shows thompsonville hsc transport usage ticket updated daren group means economic estimate let know want forwarded heidi withers hou ect bryan hull brenda herod hou ect ect david baumbach hou ect ect michael walters hou ect ect jackie nelson hou ect ect heidi withers hou ect ect subject transport flash feb spreadsheet updated february questions feel free call bryan,ham
0,1784.2000-07-28.farmer.ham.txt,Subject august spot tickets vance deal created entered sitara duke energy trading marketing bob vance taylor robert cotten hou ect ect lisa hesse hou ect ect trisha hughes hou ect ect heidi withers hou ect ect hillary mack corp enron enron donald reinhardt hou ect ect melissa graves hou ect ect subject august spot tickets bob hplc purchasing wellhead gas producers listed production month august production purchased spot basis deal tickets created entered sitara based following information counterparty meter volume price duke energy trading marketing mmbtu hsc additionally producer svcs deals tracked wellhead portfolio attached gathering contract thanks vlt forwarded vance taylor hou ect vance taylor robert cotten hou ect ect lisa hesse hou ect ect trisha hughes hou ect ect heidi withers hou ect ect hillary mack corp enron enron melissa graves hou ect ect susan smith hou ect ect donald reinhardt hou ect ect subject august spot tickets bob hplc purchasing wellhead gas producers listed production month august production purchased spot basis deal tickets created entered sitara based following information counterparty meter volume price whiting petroleum corp mmbtu hsc engage energy mmbtu hsc less engage energy mmbtu hsc less swift energy mmbtu hsc less additionally producer svcs deals tracked wellhead portfolio attached gathering contract thanks vlt,ham
0,4085.2001-03-29.farmer.ham.txt,Subject april flexible katy gas fyi show far april baseload term katy flexible purchase gas oasis meter aquila duke richardson conoco total flexible lonestar meter duke inflexible mitchell crosstex baseload sale total flexible thanks mark,ham
0,1961.2000-08-16.farmer.ham.txt,Subject enron hpl actuals august teco tap hpl iferc enron hpl lsk enron,ham
0,1880.2000-08-07.farmer.ham.txt,Subject enron actuals august thru aug teco tap hpl iferc enron hpl katy enron aug teco tap hpl iferc enron hpl katy enron aug teco tap hpl iferc enron hpl katy enron,ham
0,3068.2000-12-12.farmer.ham.txt,Subject meter nov daren need deal set nov per gary hanks gas taken south texas put midtex pipeline dewville taken sheridan hpl mtr midtex mtr let know need information thanks thu,ham
0,2190.2000-09-08.farmer.ham.txt,Subject hpl nom sept see attached file hplo xls hplo xls,ham
0,2240.2000-09-14.farmer.ham.txt,Subject request submitted access request liz bellamy enron com please review act upon request received email requester specified manager please click approval approve request request request create date requested liz bellamy enron com resource name exceed resource type applications,ham
0,1470.2000-06-23.farmer.ham.txt,Subject new eol product today texas gas trading area dale neuner steve venturatos hou ect ect sheri thomas hou ect ect subject new eol product sit discuss processes involved creating new unprecedented product types eol think important understand myriad processes involved start legal absolutely need involved sounds like new gtc order please call either sheri thomas ready discuss new product dale enron capital trade resources corp steve venturatos dale neuner hou ect ect subject new eol product totally new product dale neuner steve venturatos hou ect ect melba lozano hou ect ect sheri thomas hou ect ect robert cass hou ect ect subject new eol product steve one issue immediately comes mind general terms conditions ability handle intra day nominations may require new product type gtc presently trading product otc unprecedented dale dale neuner hou ect ect subject new eol product forwarded melba lozano hou ect enron north america corp steve venturatos sheri thomas hou ect ect melba lozano hou ect ect subject new eol product finalizing plans introduce new gas products july product would hourly product either even though decided product introduce thought would give heads keep loop,ham
0,1827.2000-07-31.farmer.ham.txt,Subject industrial report confused file want update julie meyers file ken seaman file files provide similar data helpful support groups prepare files feel duplicate efforts please let know want files updated approximate time table completion enron north america corp pat clynes enron robert lloyd hou ect ect daren farmer hou ect ect gary hanks hou ect ect subject indutrial report robert file referenced last email please get file going thanks pat daren farmer ect robert lloyd hou ect ect pat clynes corp enron enron subject indutrial report robert ken developed industrial report left found logistics kenseaman industrialsmonthly one file month need update march need distributed gas control logistics let know questions,ham
0,4185.2001-04-04.farmer.ham.txt,Subject hpl nom april see attached file hplno xls hplno xls,ham
0,1366.2000-06-16.farmer.ham.txt,Subject correction forwarded ami chokshi corp enron steve holmes subject correction entered wrong volume high island platform change effective gross volume dbq excess attached revised nomination sorry inconvenience steve hil reveffo xls,ham
0,1364.2000-06-16.farmer.ham.txt,Subject shut fyi active contracts behind meter dedicated reserves purchase contract phoenix gas pipeline company terminated also gtc lst purchaser marketer sordo gathering systems inc expired aware contract reflect global contracts database please let know otherwise action group needs take regarding shut enron north america corp gary hanks cheryl dudley hou ect ect pat clynes corp enron enron daren farmer hou ect ect shawna flynn hou ect ect james mckay hou ect ect subject shut meter shawnee spring common point shut due high dew point repeated attempts pumper dry gas failed meter remain shut dew point within pipeline quality specs gary forwarded gary hanks hou ect sean smith gary hanks hou ect ect subject received call carl drachenberg hms approximately stating pulled stick meter wet flowing asked gary hanks want said carl notify producer shut notified carl got touch producer shut compressor approx time flow carl came back closed valve removed chart flow shut unit flowing mcf meter service questions know find,ham
0,1054.2000-05-08.farmer.ham.txt,Subject ena sales hpl working project brenda herod wondering one could tell right track get everything looking trying draft long term transport storage agreement ena hplc allow ena move gas markets order accomplish needs know sales customers ena hpl pipe scott mills run report sitara showing ena buy sell activity hpl since eliminate buys desk desk deals give everything need buy sell deals done ena hpl pipe show sitara someone mentioned something deals hpl transports gas behalf ena sells customer spot deals like happen would show sitara anything else missing real familiar deals happen nowadays receptive ideas suggestions help offer thanks advance,ham
0,2613.2000-10-23.farmer.ham.txt,Subject cornhusker cleburne plant outage latest word cleburne plant outage likely back november ken reisz plant operations mgr said unable totally break apart turbines due damage know parts need yet mark,ham
0,3835.2001-03-16.farmer.ham.txt,Subject hpl nom march see attached file hplno xls hplno xls,ham
0,4954.2001-10-03.farmer.ham.txt,Subject txu may deal transported contract sold paso merchant directly point day let know need anything mike original message beale antoinette sent wednesday october olsen michael parker megan farmer daren subject txu may mike following outstanding issue txu may contract path needed delivery mmbtus receipt point thanks,ham
0,4626.2001-05-25.farmer.ham.txt,Subject tenaska need change demand fee deal tenaska williams invoice much spreadsheet showed expenses decreased please change amount attached revised spreadsheet thanks megan,ham
0,2214.2000-09-12.farmer.ham.txt,Subject eastrans nomination change effective deliveries eastrans continue mmbtu redeliveries fuels cotton valley,ham
0,1675.2000-07-18.farmer.ham.txt,Subject fun pics htm fun pics htm,ham
0,2779.2000-11-07.farmer.ham.txt,Subject personal information needs updated possible first name show darren daren middle name name everyone addresses would also glad submit change sap system accept darren first name please advise thanks help hgm susan wimberley ect hector mcloughlin corp enron enron dfarmer enron com enron subject personal information needs updated please note name pep mirror source system currently field pep nicknames enron capital trade resources corp hector mcloughlin enron dfarmer enron com susan wimberley hou ect ect subject personal information needs updated susan would please take care farmer request able change names thanks help hgm dfarmer enron com hector mcloughlin enron com subject personal information needs updated message farmer jerry name changed farmer jerry farmer daren,ham
0,2596.2000-10-19.farmer.ham.txt,Subject october newsletter hello monthly newsletter attached please read let know comments according survey taken homegain homesellers hoping turn biger profit making home improvements would best stick moderately priced projects survey real estate agents acorss nation found home improvemnts range yield highest rate return home sells biggest return simple lightening brightening typicall costs gives average return sale price big winners cleaning cluttering cost return landscaping trimming cost return fixing plumbing electrical cost return link october newsletter http homeownernews com ionaalphonso aol users please forget give name number anyone might know need buy sell home would happy assist thanks till hear next month revoir good wishes happy halloween iona alphonso always tune needs way know someone thinking buying selling home please call name number thanks million prudential gary greene realtors west suite houston texas voice mail pager office fax web site http www ionaalphonso com resume http www har com ionaalphonso gary greene web site http www garygreene com please view monthly newsletter http homeownernews com ionaalphonso,ham
0,2451.2000-10-05.farmer.ham.txt,Subject duke cashout entries thanks came tomorrow,ham
0,0030.1999-12-20.farmer.ham.txt,Subject purge old contract event status fyi think forwarded brenda herod hou ect dave nommensen scotty gilbert hou ect ect george smith hou ect ect edward terry hou ect ect katherine kelly hou ect ect bryce baxter hou ect ect randall gay hou ect ect brenda herod hou ect ect richard pinion hou ect ect subject purge old contract event status clarify relative age production date age event george smith edward terry hou ect ect katherine kelly hou ect ect bryce baxter hou ect ect randall gay hou ect ect brenda herod hou ect ect richard pinion hou ect ect dave nommensen hou ect ect subject purge old contract event status see problem limiting current month current month need know soon scotty dave nommensen scotty gilbert hou ect ect richard pinion hou ect ect trisha luong hou ect ect benedicta tung hou ect ect diane niestrath hou ect ect dave mcmullan hou ect ect subject purge old contract event status scotty richard dbas would like see reduce qty rows contract event status gig data table would like suggest nightly weekly monthly process delete row last mod date month two old someone balances february month keep around month two one else desire keep data shorter longer period time audit table log every nom track balance edi send fax send sched qty quick response since beginning time,ham
0,3401.2001-01-23.farmer.ham.txt,Subject hpl nom january see attached file hplnol xls hplnol xls,ham
0,2542.2000-10-16.farmer.ham.txt,Subject rate tenaska deal daaah sorry daren farmer sandi braband hou ect ect subject rate tenaska deal consumer price index sandi braband daren farmer hou ect ect subject rate tenaska deal daren thanks certain know must confess know cpi stands sandi daren farmer sandi braband hou ect ect bob hall enron enron subject rate tenaska deal sandi sorry getting back last week rate mmbtu charged greater volumes nominated supply contracts actual deliveries plant fee adjusted yearly based cpi bob could remember stated type settlement delivered volumes actuals nominations think use actuals due possibility plant could pull knowledge daily basis would receive estimates actuals lag may purchase gas offset imbalance even though plant kept noms base also think plant increase nom likely pull additional volume rather pulling less agree sandi braband daren farmer hou ect ect subject rate tenaska deal daren met regarding rate tenaska gas management agreement guys mentioned would tied index could restate work start cents per mmbtu based greater volumes nominated supply contracts actual deliveries plant fee vary month month year year based index thanks sandi,ham
0,0269.2000-01-27.farmer.ham.txt,Subject josey ranch est feb fyi forwarded susan trevino hou ect bob withers susan trevino hou ect ect stretch brennan knox westmoreland kevin mclarney taylor vance mail subject josey ranch est feb estimated josey ranch nomination month february hpl nomination volume effective mmbtu day kcs resources mmbtu day total assumed btu factor dry need additional information kcs field contact stretch brennan victoria bob withers kcs energy san felipe suite houston voice mail page,ham
0,1824.2000-07-31.farmer.ham.txt,Subject industrial report referring ken seaman file provides additional information definitely need ken file completed aug lst distributed group daren farmer gary hanks files completed linked duplicate information thanks pat robert lloyd ect pat clynes corp enron enron robert lloyd hou ect ect daren farmer hou ect ect gary hanks hou ect ect subject industrial report confused file want update julie meyers file ken seaman file files provide similar data helpful support groups prepare files feel duplicate efforts please let know want files updated approximate time table completion enron north america corp pat clynes enron robert lloyd hou ect ect daren farmer hou ect ect gary hanks hou ect ect subject indutrial report robert file referenced last email please get file going thanks pat daren farmer ect robert lloyd hou ect ect pat clynes corp enron enron subject indutrial report robert ken developed industrial report left found logistics kenseaman industrialsmonthly one file month need update march need distributed gas control logistics let know questions,ham
0,3578.2001-02-14.farmer.ham.txt,Subject meter daren know deal place midcoast meter january currently shows ena understand deal added december midcoast deal good dec thanks mike,ham
0,1348.2000-06-14.farmer.ham.txt,Subject enron actuals junel teco tap hpl iferc texoma hpl iferc hpl katy enron,ham
0,2232.2000-09-13.farmer.ham.txt,Subject meter sept daren get deal set meter sept flow day day chart aug deal deal heatherloch municipal utility please let know enter deal thanks,ham
0,4595.2001-05-23.farmer.ham.txt,Subject imperial sugar volumes mmbtu month may instead scheduled could please make appropriate nomination change also let know plan price buyback also way roll mmbtu deficiency june business,ham
0,1725.2000-07-25.farmer.ham.txt,Subject albert trevino tejas pipeline trevino plant gas sales fyi forwarded beverly beaty hou ect enron capital trade resources corp evelyn daniel subject albert trevino tejas pipeline trevino plant gas sales hello steve holmes said mail let know well availability change mmbtu mmbtu effective process fractionation please call questions thanks evelyn daniel devon energy,ham
0,4502.2001-05-08.farmer.ham.txt,Subject tenaska marketing ventures prod sale deal daren looks like meter statement showing gas pulled days april priced pathed please let know price tenaska billed two days thanks katherine,ham
0,2994.2000-12-01.farmer.ham.txt,Subject swing buybacks buyback marthon ashland put today julie aimee lannou julie meyers hou ect ect subject swing buybacks julie current swing buybacks list december please let know together thanks aimee,ham
0,2730.2000-10-31.farmer.ham.txt,Subject tenaska gas management agreement daren get specifics consumer price index would like see referenced agreement specific publication reference like hsc proces first month inside ferc let know,ham
0,3447.2001-01-26.farmer.ham.txt,Subject hpl nom january see attached file hplnol xls hplnol xls,ham
0,2663.2000-10-25.farmer.ham.txt,Subject potential list november daren list potential deals november brigham oil gas lopez mineral trust meter mcfd phoenix gas pipeline phoenix taylor meter unknown mcfd pressler petroleum pressler stoval meter mcfd superior natural gas walter hamilton meter unknown mcfd numbers included vance nomination let know need additional information thank susan smith,ham
0,4707.2001-06-27.farmer.ham.txt,Subject deadline customer employee rsvp july trip managers still open slots following desks west laura lapera pacific gas electric declined bud almond williams energy declined central trennis curry kindermorgan declined jan matson nipsco declined plan replacing another customer please let know later friday june plan move employees around july august please call asap advise attached guest list details collected thus far thank heather alex,ham
